case,id,gender,deg,yrdeg,field,startyr,year,rank,admin,salary
497,59,F,PhD,89,Arts,90,93,Assist,0,3564
498,59,F,PhD,89,Arts,90,94,Assist,0,3564
499,59,F,PhD,89,Arts,90,95,Assist,0,3774
500,60,M,PhD,79,Other,81,81,Assist,0,2556
501,60,M,PhD,79,Other,81,82,Assist,0,2642
502,60,M,PhD,79,Other,81,83,Assist,0,2787
503,60,M,PhD,79,Other,81,84,Assist,0,2935
504,60,M,PhD,79,Other,81,85,Assist,0,2935
505,60,M,PhD,79,Other,81,86,Assist,0,3200
506,60,M,PhD,79,Other,81,87,Assist,0,3361
507,60,M,PhD,79,Other,81,88,Assoc,0,4047
508,60,M,PhD,79,Other,81,89,Assoc,0,4330
509,60,M,PhD,79,Other,81,90,Assoc,0,4468
510,60,M,PhD,79,Other,81,91,Assoc,0,4743
511,60,M,PhD,79,Other,81,92,Assoc,0,4881
512,60,M,PhD,79,Other,81,93,Assoc,0,5168
513,60,M,PhD,79,Other,81,94,Assoc,0,5168
514,60,M,PhD,79,Other,81,95,Assoc,0,5472
515,61,M,PhD,76,Other,84,84,Assoc,0,3434
516,61,M,PhD,76,Other,84,85,Assoc,0,3667
517,61,M,PhD,76,Other,84,86,Assoc,0,4383
518,61,M,PhD,76,Other,84,87,Full,0,4736
519,61,M,PhD,76,Other,84,88,Full,0,4736
520,61,M,PhD,76,Other,84,89,Full,0,6370
521,61,M,PhD,76,Other,84,90,Full,0,6480
522,61,M,PhD,76,Other,84,91,Full,0,6878
523,61,M,PhD,76,Other,84,92,Full,0,7078
524,61,M,PhD,76,Other,84,93,Full,0,7388
525,61,M,PhD,76,Other,84,94,Full,0,7388
526,61,M,PhD,76,Other,84,95,Full,0,8283
527,62,M,PhD,72,Other,72,76,Assist,0,1712
528,62,M,PhD,72,Other,72,77,Assist,0,1942
529,62,M,PhD,72,Other,72,78,Assist,0,2019
530,62,M,PhD,72,Other,72,79,Assoc,0,2243
531,62,M,PhD,72,Other,72,80,Assoc,0,2364.179
532,62,M,PhD,72,Other,72,81,Assoc,0,2532
533,62,M,PhD,72,Other,72,82,Assoc,0,2532
534,62,M,PhD,72,Other,72,83,Assoc,0,2671
535,62,M,PhD,72,Other,72,84,Assoc,0,2851
536,62,M,PhD,72,Other,72,85,Assoc,0,2851
537,62,M,PhD,72,Other,72,86,Assoc,0,3200
538,62,M,PhD,72,Other,72,87,Assoc,0,3361
539,62,M,PhD,72,Other,72,88,Assoc,0,3361
540,62,M,PhD,72,Other,72,89,Assoc,0,3596
541,62,M,PhD,72,Other,72,90,Assoc,0,3711
542,62,M,PhD,72,Other,72,91,Assoc,0,3939
543,62,M,PhD,72,Other,72,92,Assoc,0,3996
544,62,M,PhD,72,Other,72,93,Assoc,0,4053
545,62,M,PhD,72,Other,72,94,Assoc,0,4053
546,62,M,PhD,72,Other,72,95,Assoc,0,4231
547,63,M,PhD,88,Other,90,90,Assist,0,3818
548,63,M,PhD,88,Other,90,91,Assist,0,3883
549,63,M,PhD,88,Other,90,92,Assist,0,3996
550,63,M,PhD,88,Other,90,93,Assist,0,4112
551,63,M,PhD,88,Other,90,94,Assist,0,4112
552,63,M,PhD,88,Other,90,95,Assoc,0,4610
553,64,M,PhD,64,Other,65,76,Assoc,0,2196
554,64,M,PhD,64,Other,65,77,Assoc,0,2638
555,64,M,PhD,64,Other,65,78,Full,0,3156
556,64,M,PhD,64,Other,65,79,Full,0,3459
557,64,M,PhD,64,Other,65,80,Full,0,3852
558,64,M,PhD,64,Other,65,81,Full,0,4485
559,64,M,PhD,64,Other,65,82,Full,1,4817
560,64,M,PhD,64,Other,65,83,Full,0,5133.333
561,64,M,PhD,64,Other,65,84,Full,1,5997
562,64,M,PhD,64,Other,65,85,Full,1,5997
563,64,M,PhD,64,Other,65,86,Full,1,6827
564,64,M,PhD,64,Other,65,87,Full,1,7169
565,64,M,PhD,64,Other,65,88,Full,1,7591
566,64,M,PhD,64,Other,65,89,Full,1,8239
567,64,M,PhD,64,Other,65,90,Full,0,8748
568,64,M,PhD,64,Other,65,91,Full,0,9286
569,64,M,PhD,64,Other,65,92,Full,0,9420
570,64,M,PhD,64,Other,65,93,Full,0,9693
571,64,M,PhD,64,Other,65,94,Full,0,9693
572,64,M,PhD,64,Other,65,95,Full,0,9974
573,65,M,PhD,70,Prof,85,85,Full,1,7110
574,65,M,PhD,70,Prof,85,86,Full,1,7323
575,65,M,PhD,70,Prof,85,87,Full,1,7692
576,65,M,PhD,70,Prof,85,88,Full,0,8633
577,65,M,PhD,70,Prof,85,89,Full,0,8977
578,65,M,PhD,70,Prof,85,90,Full,0,9532
579,65,M,PhD,70,Prof,85,91,Full,0,9833
580,65,M,PhD,70,Prof,85,92,Full,0,9974
581,65,M,PhD,70,Prof,85,93,Full,0,10263
582,65,M,PhD,70,Prof,85,94,Full,0,10263
583,65,M,PhD,70,Prof,85,95,Full,0,10411
584,66,M,PhD,75,Prof,77,77,Assist,0,1834
585,66,M,PhD,75,Prof,77,78,Assist,0,2019
586,66,M,PhD,75,Prof,77,79,Assist,0,2243
587,66,M,PhD,75,Prof,77,80,Assist,0,2507
588,66,M,PhD,75,Prof,77,81,Assoc,0,2920
589,66,M,PhD,75,Prof,77,82,Assoc,0,3260.606
590,66,M,PhD,75,Prof,77,83,Assoc,0,3710
591,66,M,PhD,75,Prof,77,84,Assoc,0,4256
592,66,M,PhD,75,Prof,77,85,Assoc,0,4256
593,66,M,PhD,75,Prof,77,86,Assoc,0,5129
594,66,M,PhD,75,Prof,77,87,Full,0,5543
595,66,M,PhD,75,Prof,77,88,Full,0,5786
596,66,M,PhD,75,Prof,77,89,Full,0,6462
597,66,M,PhD,75,Prof,77,90,Full,0,7162
598,66,M,PhD,75,Prof,77,91,Full,0,7494
599,66,M,PhD,75,Prof,77,92,Full,0,7823
600,66,M,PhD,75,Prof,77,93,Full,0,8049
601,66,M,PhD,75,Prof,77,94,Full,0,8049
602,66,M,PhD,75,Prof,77,95,Full,0,8165
603,67,M,PhD,68,Other,88,88,Full,0,9723
604,67,M,PhD,68,Other,88,89,Full,0,10505
605,67,M,PhD,68,Other,88,90,Full,1,11478
606,67,M,PhD,68,Other,88,91,Full,1,12011
607,67,M,PhD,68,Other,88,92,Full,1,12359
608,67,M,PhD,68,Other,88,93,Full,1,12718
609,67,M,PhD,68,Other,88,94,Full,1,12718
610,67,M,PhD,68,Other,88,95,Full,0,13275
611,68,M,PhD,77,Other,83,83,Assoc,0,3455
612,68,M,PhD,77,Other,83,84,Assoc,0,3852
613,68,M,PhD,77,Other,83,85,Assoc,0,4704
614,68,M,PhD,77,Other,83,86,Assoc,0,4844
615,68,M,PhD,77,Other,83,87,Assoc,0,5087
616,68,M,PhD,77,Other,83,88,Assoc,0,5464
617,68,M,PhD,77,Other,83,89,Full,0,6649
618,68,M,PhD,77,Other,83,90,Full,0,7060
619,68,M,PhD,77,Other,83,91,Full,0,7935
620,68,M,PhD,77,Other,83,92,Full,0,8402
621,68,M,PhD,77,Other,83,93,Full,0,8646
622,68,M,PhD,77,Other,83,94,Full,0,8646
623,68,M,PhD,77,Other,83,95,Full,0,9128
624,69,M,PhD,81,Other,81,81,Assist,0,1957
625,69,M,PhD,81,Other,81,82,Assist,0,2014
626,69,M,PhD,81,Other,81,84,Assist,0,2472
627,69,M,PhD,81,Other,81,85,Assist,0,2472
628,69,M,PhD,81,Other,81,86,Assist,0,2546
629,69,M,PhD,81,Other,81,87,Assist,0,2674
630,69,M,PhD,81,Other,81,88,Assist,0,2955
631,69,M,PhD,81,Other,81,89,Assoc,0,3576.119
632,69,M,PhD,81,Other,81,90,Assoc,0,3764
633,69,M,PhD,81,Other,81,91,Assoc,0,3939
634,69,M,PhD,81,Other,81,92,Assoc,0,3996
635,69,M,PhD,81,Other,81,93,Assoc,0,4112
636,69,M,PhD,81,Other,81,94,Assoc,0,4112
637,69,M,PhD,81,Other,81,95,Assoc,0,4544
638,70,F,PhD,83,Other,87,87,Assist,0,3082
639,70,F,PhD,83,Other,87,88,Assist,0,3217
640,70,F,PhD,83,Other,87,89,Assist,0,3541
641,70,F,PhD,83,Other,87,90,Assist,0,3759
642,70,F,PhD,83,Other,87,91,Assist,0,3991
643,70,F,PhD,83,Other,87,92,Assist,0,4106
644,70,F,PhD,83,Other,87,93,Assoc,0,4348
645,70,F,PhD,83,Other,87,94,Assoc,0,4348
646,70,F,PhD,83,Other,87,95,Assoc,0,4474
647,71,M,PhD,61,Other,63,76,Assist,0,1717
648,71,M,PhD,61,Other,63,77,Assist,0,1623
649,71,M,PhD,61,Other,63,78,Assist,0,1782.09
650,71,M,PhD,61,Other,63,79,Assist,0,1959
651,71,M,PhD,61,Other,63,80,Assist,0,2121
652,71,M,PhD,61,Other,63,81,Assist,0,2290
653,71,M,PhD,61,Other,63,82,Assist,0,2290
654,71,M,PhD,61,Other,63,83,Assist,0,2416
655,71,M,PhD,61,Other,63,84,Assist,0,2507
656,71,M,PhD,61,Other,63,85,Assist,0,2507
657,71,M,PhD,61,Other,63,86,Assoc,0,2696
658,71,M,PhD,61,Other,63,87,Assoc,0,2831
659,71,M,PhD,61,Other,63,88,Assoc,0,3361
660,71,M,PhD,61,Other,63,89,Assoc,0,3648
661,71,M,PhD,61,Other,63,90,Assoc,0,3764
662,71,M,PhD,61,Other,63,91,Assoc,0,3883
663,71,M,PhD,61,Other,63,92,Assoc,0,3996
664,71,M,PhD,61,Other,63,93,Assoc,0,4053
665,71,M,PhD,61,Other,63,94,Assoc,0,4053
666,71,M,PhD,61,Other,63,95,Assoc,0,4231
667,72,M,PhD,88,Prof,88,88,Assist,0,4855
668,72,M,PhD,88,Prof,88,89,Assist,0,4855
669,72,M,PhD,88,Prof,88,90,Assist,0,5229
670,72,M,PhD,88,Prof,88,91,Assist,0,5551
671,72,M,PhD,88,Prof,88,92,Assist,0,5794
672,72,M,PhD,88,Prof,88,93,Assist,0,6048
673,72,M,PhD,88,Prof,88,94,Assoc,0,6223
674,72,M,PhD,88,Prof,88,95,Assoc,0,6404
675,73,M,PhD,73,Other,73,76,Assist,0,1200
676,73,M,PhD,73,Other,73,77,Assist,0,1441
677,73,M,PhD,73,Other,73,78,Assist,0,2000
678,73,M,PhD,73,Other,73,79,Assoc,0,2210
679,73,M,PhD,73,Other,73,80,Assoc,0,2381
680,73,M,PhD,73,Other,73,81,Assoc,0,2677
681,73,M,PhD,73,Other,73,82,Assoc,0,2876
682,73,M,PhD,73,Other,73,83,Assoc,0,3034
683,73,M,PhD,73,Other,73,84,Assoc,0,3240
684,73,M,PhD,73,Other,73,85,Assoc,0,3240
685,73,M,PhD,73,Other,73,86,Assoc,0,3533
686,73,M,PhD,73,Other,73,87,Assoc,0,3711
687,73,M,PhD,73,Other,73,88,Assoc,0,3711
688,73,M,PhD,73,Other,73,89,Assoc,0,3970
689,73,M,PhD,73,Other,73,90,Assoc,0,4155
690,73,M,PhD,73,Other,73,91,Assoc,0,4348
691,73,M,PhD,73,Other,73,92,Assoc,0,4538
692,73,M,PhD,73,Other,73,93,Assoc,0,4670
693,73,M,PhD,73,Other,73,94,Assoc,0,4670
694,73,M,PhD,73,Other,73,95,Assoc,0,4875
695,74,M,PhD,71,Other,72,76,Assoc,0,1743
696,74,M,PhD,71,Other,72,77,Assoc,0,1980
697,74,M,PhD,71,Other,72,78,Assoc,0,2097
698,74,M,PhD,71,Other,72,79,Assoc,0,2285
699,74,M,PhD,71,Other,72,80,Assoc,0,2507
700,74,M,PhD,71,Other,72,81,Assoc,0,2758
701,74,M,PhD,71,Other,72,82,Full,0,3005
702,74,M,PhD,71,Other,72,83,Full,0,3170
703,74,M,PhD,71,Other,72,84,Full,0,3386
704,74,M,PhD,71,Other,72,85,Full,0,3386
705,74,M,PhD,71,Other,72,86,Full,0,3909
706,74,M,PhD,71,Other,72,87,Full,0,5556
707,74,M,PhD,71,Other,72,88,Full,0,5556
708,74,M,PhD,71,Other,72,89,Full,0,5931
709,74,M,PhD,71,Other,72,90,Full,0,6297
710,74,M,PhD,71,Other,72,91,Full,0,6496
711,74,M,PhD,71,Other,72,92,Full,0,6684
712,74,M,PhD,71,Other,72,93,Full,0,6878
713,74,M,PhD,71,Other,72,94,Full,0,6878
714,74,M,PhD,71,Other,72,95,Full,0,7180
715,75,M,PhD,72,Other,71,76,Assoc,0,2245
716,75,M,PhD,72,Other,71,77,Assoc,0,2461.194
717,75,M,PhD,72,Other,71,78,Assoc,0,2584
718,75,M,PhD,72,Other,71,79,Assoc,0,2842
719,75,M,PhD,72,Other,71,80,Assoc,0,3077
720,75,M,PhD,72,Other,71,81,Assoc,0,3517
721,75,M,PhD,72,Other,71,82,Assoc,0,3777
722,75,M,PhD,72,Other,71,83,Full,0,4468
723,75,M,PhD,72,Other,71,84,Full,0,5125
724,75,M,PhD,72,Other,71,85,Full,0,5125
725,75,M,PhD,72,Other,71,86,Full,0,6447
726,75,M,PhD,72,Other,71,87,Full,0,6771
727,75,M,PhD,72,Other,71,88,Full,0,7169
728,75,M,PhD,72,Other,71,89,Full,0,8122
729,75,M,PhD,72,Other,71,90,Full,1,8748
730,75,M,PhD,72,Other,71,91,Full,1,9286
731,75,M,PhD,72,Other,71,92,Full,1,9693
732,75,M,PhD,72,Other,71,93,Full,0,10118
733,75,M,PhD,72,Other,71,94,Full,0,10118
734,75,M,PhD,72,Other,71,95,Full,0,10442
735,76,M,PhD,57,Other,65,76,Full,1,3061
736,76,M,PhD,57,Other,65,77,Full,1,3340
737,76,M,PhD,57,Other,65,79,Full,1,4060
738,76,M,PhD,57,Other,65,80,Full,0,4473.134
739,76,M,PhD,57,Other,65,81,Full,0,4749
740,76,M,PhD,57,Other,65,82,Full,0,4817
741,76,M,PhD,57,Other,65,83,Full,0,5082
742,76,M,PhD,57,Other,65,84,Full,0,5274
743,76,M,PhD,57,Other,65,85,Full,0,5274
744,76,M,PhD,57,Other,65,86,Full,0,5917
745,76,M,PhD,57,Other,65,87,Full,0,6214
746,76,M,PhD,57,Other,65,88,Full,0,6304
747,76,M,PhD,57,Other,65,89,Full,0,6711.94
748,76,M,PhD,57,Other,65,90,Full,0,7060
749,76,M,PhD,57,Other,65,91,Full,0,7388
750,76,M,PhD,57,Other,65,92,Full,0,7602
751,76,M,PhD,57,Other,65,93,Full,0,7712
752,76,M,PhD,57,Other,65,94,Full,0,7712
753,76,M,PhD,57,Other,65,95,Full,0,7823
754,77,M,PhD,60,Other,65,76,Full,0,2726
755,77,M,PhD,60,Other,65,77,Full,0,3021
756,77,M,PhD,60,Other,65,78,Full,1,3105
757,77,M,PhD,60,Other,65,79,Full,0,3856
758,77,M,PhD,60,Other,65,80,Full,0,4062
759,77,M,PhD,60,Other,65,81,Full,0,4358
760,77,M,PhD,60,Other,65,82,Full,0,4485
761,77,M,PhD,60,Other,65,83,Full,0,4732
762,77,M,PhD,60,Other,65,84,Full,0,5125
763,77,M,PhD,60,Other,65,85,Full,0,5125
764,77,M,PhD,60,Other,65,86,Full,0,5917
765,77,M,PhD,60,Other,65,87,Full,1,6580
766,77,M,PhD,60,Other,65,88,Full,1,6967
767,77,M,PhD,60,Other,65,89,Full,1,7671
768,77,M,PhD,60,Other,65,90,Full,0,8145
769,77,M,PhD,60,Other,65,91,Full,0,8646
770,77,M,PhD,60,Other,65,92,Full,0,8896
771,77,M,PhD,60,Other,65,93,Full,0,9154
772,77,M,PhD,60,Other,65,94,Full,0,9154
773,77,M,PhD,60,Other,65,95,Full,0,9420
774,78,M,PhD,72,Other,83,83,Assist,0,2247
775,78,M,PhD,72,Other,83,84,Assist,0,2504
776,78,M,PhD,72,Other,83,85,Assist,0,2504
777,78,M,PhD,72,Other,83,86,Assist,0,2976
778,78,M,PhD,72,Other,83,87,Assist,0,3126
779,78,M,PhD,72,Other,83,88,Assist,0,3310
780,78,M,PhD,72,Other,83,89,Assoc,0,3858
781,78,M,PhD,72,Other,83,90,Assoc,0,4276
782,78,M,PhD,72,Other,83,91,Assoc,0,4604
783,78,M,PhD,72,Other,83,92,Assoc,0,4806
784,78,M,PhD,72,Other,83,93,Assoc,0,5016
785,78,M,PhD,72,Other,83,94,Assoc,0,5016
786,78,M,PhD,72,Other,83,95,Assoc,0,5236
787,81,M,PhD,64,Other,64,76,Assoc,0,1910
788,81,M,PhD,64,Other,64,77,Assoc,0,2097
789,81,M,PhD,64,Other,64,78,Assoc,0,2176
790,81,M,PhD,64,Other,64,79,Assoc,0,2369
791,81,M,PhD,64,Other,64,80,Assoc,0,2507
792,81,M,PhD,64,Other,64,81,Assoc,0,2758
793,81,M,PhD,64,Other,64,82,Assoc,0,2758
794,81,M,PhD,64,Other,64,83,Assoc,0,2910
795,81,M,PhD,64,Other,64,85,Assoc,0,3020
796,81,M,PhD,64,Other,64,86,Assoc,0,3110
797,81,M,PhD,64,Other,64,87,Assoc,0,3266
798,81,M,PhD,64,Other,64,88,Assoc,0,3361
799,81,M,PhD,64,Other,64,89,Assoc,0,3648
800,81,M,PhD,64,Other,64,90,Assoc,0,3764
801,81,M,PhD,64,Other,64,91,Assoc,0,4053
802,81,M,PhD,64,Other,64,92,Assoc,0,4292
803,81,M,PhD,64,Other,64,93,Assoc,0,4416
804,81,M,PhD,64,Other,64,94,Assoc,0,4416
805,81,M,PhD,64,Other,64,95,Assoc,0,4544
806,82,M,PhD,65,Other,69,76,Assoc,0,2018
807,82,M,PhD,65,Other,69,77,Assoc,0,2216
808,82,M,PhD,65,Other,69,78,Full,0,2419
809,82,M,PhD,65,Other,69,79,Full,0,2671
810,82,M,PhD,65,Other,69,80,Full,0,2869
811,82,M,PhD,65,Other,69,81,Full,0,3137
812,82,M,PhD,65,Other,69,82,Full,0,3228
813,82,M,PhD,65,Other,69,83,Full,0,3406
814,82,M,PhD,65,Other,69,84,Full,0,3851
815,82,M,PhD,65,Other,69,85,Full,1,3851
816,82,M,PhD,65,Other,69,86,Full,1,4575
817,82,M,PhD,65,Other,69,87,Full,1,4805
818,82,M,PhD,65,Other,69,88,Full,0,5015
819,82,M,PhD,65,Other,69,89,Full,0,5522
820,82,M,PhD,65,Other,69,90,Full,0,5752.239
821,82,M,PhD,65,Other,69,91,Full,0,6048
822,82,M,PhD,65,Other,69,92,Full,1,6590
823,82,M,PhD,65,Other,69,93,Full,1,6781
824,82,M,PhD,65,Other,69,94,Full,1,6781
825,82,M,PhD,65,Other,69,95,Full,1,7180
826,83,M,PhD,67,Prof,84,84,Full,0,5504
827,83,M,PhD,67,Prof,84,85,Full,0,5504
828,83,M,PhD,67,Prof,84,86,Full,0,6002
829,83,M,PhD,67,Prof,84,87,Full,0,6304
830,83,M,PhD,67,Prof,84,88,Full,0,6394
831,83,M,PhD,67,Prof,84,89,Full,0,7040
832,83,M,PhD,67,Prof,84,90,Full,0,7475
833,83,M,PhD,67,Prof,84,91,Full,0,7935
834,83,M,PhD,67,Prof,84,92,Full,0,9420
835,83,M,PhD,67,Prof,84,93,Full,0,9693
836,83,M,PhD,67,Prof,84,94,Full,0,9693
837,83,M,PhD,67,Prof,84,95,Full,0,10118
838,84,M,PhD,82,Arts,83,83,Assist,0,2186
839,84,M,PhD,82,Arts,83,84,Assist,0,2401
840,84,M,PhD,82,Arts,83,85,Assist,0,2401
841,84,M,PhD,82,Arts,83,87,Assist,0,2998
842,84,M,PhD,82,Arts,83,88,Assist,0,3085
843,84,M,PhD,82,Arts,83,89,Assoc,0,3596
844,84,M,PhD,82,Arts,83,90,Assoc,0,3818
845,84,M,PhD,82,Arts,83,91,Assoc,0,4112
846,84,M,PhD,82,Arts,83,92,Assoc,0,5318
847,84,M,PhD,82,Arts,83,93,Assoc,0,5318
848,84,M,PhD,82,Arts,83,94,Assoc,0,5318
849,84,M,PhD,82,Arts,83,95,Full,0,5712
850,86,F,PhD,94,Other,94,94,Assist,0,4544
851,86,F,PhD,94,Other,94,95,Assist,0,4610
852,88,M,PhD,57,Other,61,76,Full,0,2852
853,88,M,PhD,57,Other,61,77,Full,0,3111
854,88,M,PhD,57,Other,61,78,Full,0,3248
855,88,M,PhD,57,Other,61,79,Full,0,3606
856,88,M,PhD,57,Other,61,80,Full,0,3905
857,88,M,PhD,57,Other,61,81,Full,0,4274.627
858,88,M,PhD,57,Other,61,82,Full,0,4296
859,88,M,PhD,57,Other,61,83,Full,0,4532
860,88,M,PhD,57,Other,61,84,Full,0,4771
861,88,M,PhD,57,Other,61,85,Full,0,4771
862,88,M,PhD,57,Other,61,86,Full,0,5354
863,88,M,PhD,57,Other,61,87,Full,0,5623
864,88,M,PhD,57,Other,61,88,Full,0,5786
865,88,M,PhD,57,Other,61,89,Full,0,6159.701
866,88,M,PhD,57,Other,61,90,Full,0,6480
867,88,M,PhD,57,Other,61,91,Full,0,6781
868,88,M,PhD,57,Other,61,92,Full,0,6977
869,88,M,PhD,57,Other,61,93,Full,0,7180
870,88,M,PhD,57,Other,61,94,Full,0,7180
871,88,M,PhD,57,Other,61,95,Full,0,7494
872,89,M,PhD,58,Other,69,76,Full,0,3102
873,89,M,PhD,58,Other,69,77,Full,0,3294
874,89,M,PhD,58,Other,69,78,Full,0,3481
875,89,M,PhD,58,Other,69,79,Full,0,3856
876,89,M,PhD,58,Other,69,80,Full,0,4169
877,89,M,PhD,58,Other,69,81,Full,0,4548
878,89,M,PhD,58,Other,69,82,Full,0,4817
879,89,M,PhD,58,Other,69,83,Full,0,5081
880,89,M,PhD,58,Other,69,84,Full,0,5082
881,89,M,PhD,58,Other,69,85,Full,0,5427
882,89,M,PhD,58,Other,69,86,Full,0,6177
883,89,M,PhD,58,Other,69,87,Full,0,6486
884,89,M,PhD,58,Other,69,88,Full,0,6675
885,89,M,PhD,58,Other,69,89,Full,0,7142
886,89,M,PhD,58,Other,69,90,Full,0,7475
887,89,M,PhD,58,Other,69,91,Full,0,7823
888,89,M,PhD,58,Other,69,92,Full,0,7935
889,89,M,PhD,58,Other,69,93,Full,0,8049
890,89,M,PhD,58,Other,69,94,Full,0,8049
891,89,M,PhD,58,Other,69,95,Full,0,8283
892,90,M,PhD,70,Other,88,88,Full,0,5229
893,90,M,PhD,70,Other,88,89,Full,0,5283
894,90,M,PhD,70,Other,88,90,Full,0,6083
895,90,M,PhD,70,Other,88,91,Full,0,6457
896,90,M,PhD,70,Other,88,92,Full,0,6740
897,90,M,PhD,70,Other,88,93,Full,0,6936
898,90,M,PhD,70,Other,88,94,Full,0,6936
899,90,M,PhD,70,Other,88,95,Full,1,7239
900,91,M,PhD,61,Other,69,76,Full,0,2114.925
901,91,M,PhD,61,Other,69,77,Full,0,2296
902,91,M,PhD,61,Other,69,78,Full,0,2378
903,91,M,PhD,61,Other,69,79,Full,0,2540
904,91,M,PhD,61,Other,69,80,Full,0,2686
905,91,M,PhD,61,Other,69,81,Full,0,2838
906,91,M,PhD,61,Other,69,82,Full,0,2838
907,91,M,PhD,61,Other,69,83,Full,0,2994
908,91,M,PhD,61,Other,69,84,Full,0,3386
909,91,M,PhD,61,Other,69,85,Full,0,3386
910,91,M,PhD,61,Other,69,86,Full,0,3799
911,91,M,PhD,61,Other,69,87,Full,0,3990
912,91,M,PhD,61,Other,69,88,Full,0,4105
913,91,M,PhD,61,Other,69,89,Full,0,4456
914,91,M,PhD,61,Other,69,90,Full,0,4533
915,91,M,PhD,61,Other,69,91,Full,0,4676
916,91,M,PhD,61,Other,69,92,Full,0,4743
917,91,M,PhD,61,Other,69,93,Full,0,4743
918,91,M,PhD,61,Other,69,94,Full,0,4743
919,91,M,PhD,61,Other,69,95,Full,0,4881
920,92,M,PhD,68,Other,71,76,Full,0,2388
921,92,M,PhD,68,Other,71,77,Full,1,2704
922,92,M,PhD,68,Other,71,78,Full,0,2838
923,92,M,PhD,68,Other,71,79,Full,0,3160
924,92,M,PhD,68,Other,71,80,Full,0,3396
925,92,M,PhD,68,Other,71,81,Full,0,3773
926,92,M,PhD,68,Other,71,82,Full,0,3882
927,92,M,PhD,68,Other,71,83,Full,0,4296
928,92,M,PhD,68,Other,71,84,Full,0,4512
929,92,M,PhD,68,Other,71,85,Full,0,4562
930,92,M,PhD,68,Other,71,86,Full,0,5019
931,92,M,PhD,68,Other,71,87,Full,0,5260
932,92,M,PhD,68,Other,71,88,Full,0,5405
933,92,M,PhD,68,Other,71,89,Full,0,5765
934,92,M,PhD,68,Other,71,90,Full,0,6022
935,92,M,PhD,68,Other,71,91,Full,0,6405
936,92,M,PhD,68,Other,71,92,Full,0,6666
937,92,M,PhD,68,Other,71,93,Full,0,7031
938,92,M,PhD,68,Other,71,94,Full,0,7281
939,92,M,PhD,68,Other,71,95,Full,0,8867
940,93,F,PhD,65,Other,65,76,Full,0,2340
941,93,F,PhD,65,Other,65,77,Full,0,2628
942,93,F,PhD,65,Other,65,78,Full,0,2888
943,93,F,PhD,65,Other,65,79,Full,0,3172
944,93,F,PhD,65,Other,65,80,Full,0,3398
945,93,F,PhD,65,Other,65,81,Full,0,3724
946,93,F,PhD,65,Other,65,82,Full,0,3887
947,93,F,PhD,65,Other,65,83,Full,0,4101
948,93,F,PhD,65,Other,65,84,Full,0,4636
949,93,F,PhD,65,Other,65,85,Full,0,4636
950,93,F,PhD,65,Other,65,86,Full,0,5751
951,93,F,PhD,65,Other,65,87,Full,0,6039
952,93,F,PhD,65,Other,65,88,Full,0,6126
953,93,F,PhD,65,Other,65,89,Full,0,6555
954,93,F,PhD,65,Other,65,90,Full,0,6861
955,93,F,PhD,65,Other,65,91,Full,0,7078
956,93,F,PhD,65,Other,65,92,Full,0,7283
957,93,F,PhD,65,Other,65,93,Full,0,7494
958,93,F,PhD,65,Other,65,94,Full,0,7494
959,93,F,PhD,65,Other,65,95,Full,0,7712
960,94,M,PhD,64,Prof,58,76,Assoc,0,1982
961,94,M,PhD,64,Prof,58,77,Full,0,2256
962,94,M,PhD,64,Prof,58,78,Full,0,2378
963,94,M,PhD,64,Prof,58,79,Full,0,2671
964,94,M,PhD,64,Prof,58,80,Full,0,2869
965,94,M,PhD,64,Prof,58,81,Full,0,3275
966,94,M,PhD,64,Prof,58,82,Full,0,3417
967,94,M,PhD,64,Prof,58,83,Full,0,3658
968,94,M,PhD,64,Prof,58,84,Full,0,3851
969,94,M,PhD,64,Prof,58,85,Full,0,3851
970,94,M,PhD,64,Prof,58,86,Full,0,3966
971,94,M,PhD,64,Prof,58,87,Full,0,4165
972,94,M,PhD,64,Prof,58,88,Full,0,4165
973,94,M,PhD,64,Prof,58,89,Full,0,5068
974,94,M,PhD,64,Prof,58,90,Full,0,5698
975,94,M,PhD,64,Prof,58,91,Full,0,6223
976,94,M,PhD,64,Prof,58,92,Full,0,6223
977,94,M,PhD,64,Prof,58,93,Full,0,6223
978,94,M,PhD,64,Prof,58,94,Full,0,6223
979,94,M,PhD,64,Prof,58,95,Full,0,6223
980,95,M,PhD,72,Other,86,86,Full,0,6002
981,95,M,PhD,72,Other,86,87,Full,0,6304
982,95,M,PhD,72,Other,86,88,Full,0,6486
983,95,M,PhD,72,Other,86,89,Full,0,6940
984,95,M,PhD,72,Other,86,90,Full,0,7265
985,95,M,PhD,72,Other,86,91,Full,0,7602
986,95,M,PhD,72,Other,86,92,Full,0,7823
987,95,M,PhD,72,Other,86,93,Full,0,8049
988,95,M,PhD,72,Other,86,94,Full,0,8049
989,95,M,PhD,72,Other,86,95,Full,0,8283
990,96,F,PhD,80,Other,81,81,Assist,0,2258
991,96,F,PhD,80,Other,81,82,Assist,0,2460
992,96,F,PhD,80,Other,81,83,Assist,0,2708
993,96,F,PhD,80,Other,81,84,Assist,0,2935
994,96,F,PhD,80,Other,81,85,Assist,0,2935
995,96,F,PhD,80,Other,81,86,Assoc,0,3437
996,96,F,PhD,80,Other,81,87,Assoc,0,3610
